tanggal,deskripsi,nomor_part,harga,qty,satuan,pengguna,keterangan
2024-01-02,BAUT RODA BLKG NKR71 IS02 RR-LH/IBK,DIRGAPUTRA EKAPRATAMA,58142,2,pcs, N 8444 UF ,
2024-01-02,MINYAK REM PRESTONE,CV. ARNEX,75000,0.3,ltr, Forklip Kuning ,
2024-01-02,Air Accu PEGASUS,Cakra Motor,9583,4,btl, WA 01 ,
2024-01-02,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,4,ltr, WA 01 ,
2024-01-02,Oil Engine MEDITRAN SX,15W-40,29200,3,ltr, N 9058 UF ,
2024-01-02,Oil Hydraulic TuraliK 69,CAHAYA GUNUNG JATI,26800,1.5,ltr, N 9849 UH ,
2024-01-02,Oil Engine MEDITRAN SX,15W-40,29200,9,ltr, N 9443 UG ,REQ 001276
2024-01-02,Oil Filter NKR & NMR/Astra,16-97247 514-0,95000,1,pcs, N 9443 UG ,REQ 001276
2024-01-02,Fuel Filter NKR & NMR / ASTRA,I8 98037481-A,90675,1,Pcs, N 9443 UG ,REQ 001276
2024-01-02,Fuel Filter HINO 23401/PAK MUQ,RM Surabaya,39000,1,pcs, N 9443 UG ,REQ 001276
2024-01-02,Baut Roda BLK NKR 71 LH,Makmur Motor,60000,2,pcs, N 9443 UG ,REQ 001276
2024-01-02,Velg Baru L6-12mm,P/N,900000,1,pcs, N 9443 UG ,REQ 001276
2024-01-02,Oil Hydraulic TuraliK 69,CAHAYA GUNUNG JATI,26800,3,ltr, PAVING 3 ,
2024-01-02,Kawat Las RB 4.0 mm,CV Brilliant,1565,30,pcs, Crusher ,
2024-01-02,Gembok,Akbar Jaya,28000,1,pcs, Crusher ,
2024-01-02,KAWAT LAS LB 5.2 (5KG),BRILLIANT,250000,1,pack, Crusher ,
2024-01-02,Tabung O2,*,75000,1,tbg, Crusher ,
2024-01-02,SOLASI LISTRIK NATIONAL,BAROKAH,7000,1,pcs, Crusher 2 Mamuju ,
2024-01-02,KAWAT LAS RB 3.2 ( 5KG ),BRILLIANT,160000,1,pack, Crusher 2 Mamuju ,
2024-01-02,"Gerinda Potong WD 4""",Prima Sekar,50000,1,pack, Crusher 2 Mamuju ,
2024-01-02,V belt B65 Bando,Cakra Motor,71500,2,pcs, PAVING 2 ,
2024-01-02,Oil Engine MEDITRAN SX,15W-40,29200,9,ltr, N 8303 UH ,REQ 001277
2024-01-02,Oil Filter NKR & NMR/ SM,16-97247 514-0,83000,1,pcs, N 8303 UH ,REQ 001277
2024-01-02,Fuel Filter NKR & NMR / ASTRA,I8 98037481-A,90675,1,Pcs, N 8303 UH ,REQ 001277
2024-01-02,Fuel Filter HINO 23401/PAK MUQ,RM Surabaya,39000,1,pcs, N 8303 UH ,REQ 001277
2024-01-02,BAUT RODA NKR71 RR-RH MITSUDA,73 MOTOR,57500,2,pcs, N 8303 UH ,REQ 001277
2024-01-02,Oil Engine MEDITRAN SX PLUS ( 200 L ),Cahaya Gunung Jati,33750,11.5,ltr, N 8235 UG ,REQ 001278
2024-01-02,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,pcs, N 8235 UG ,REQ 001278
2024-01-02,FUEL FILTER DMAX I6-98159 693-0,ASTRA ISUZU,75000,1,pcs, N 8235 UG ,REQ 001278
2024-01-02,Fuel Filter NKR & NMR / ASTRA,I8 98037481-A,90675,1,pcs, N 8235 UG ,REQ 001278
2024-01-02,SWITCH KOPLING NKR/NMR71,73 MOTOR,190000,1,pcs, N 8428 BF ,
2024-01-02,Seal Roda Belakang Dalam NMR  - RM,8 - 97122937 - 0,45000,1,Pcs, N 9566 UG ,Req 001279
2024-01-02,Sarung Tangan Putih Polos,Kas - Prima Sekar,14500,10,lusin, PAVING ,
2024-01-02,Armature MT 90/Angkur Gerinda,Kas - Sakti Putra Perdana,290000,2,pcs, Mekanik ,
2024-01-02,Jasa Vulkanisir Dingin Ban Luar 1000-20 BS/MJS,UJB 287,1050000,1,pcs, Tangkil ,SJ 000715
2024-01-02,Jasa Vulkanisir Dingin Ban Luar 1000-20 BS/MJS,UJB 303,1050000,1,pcs, Tangkil ,SJ 000715
2024-01-02,Epoxy Dana Filler,SIWA JAYA,85000,3,kg, TM 207 Tangkil ,SJ By Nota
2024-01-02,Thinner Super,SIWA JAYA,17000,5,ltr, TM 207 Tangkil ,SJ By Nota
2024-01-02,Jasa Vulkanisir Dingin Ban Luar 1000-20 GY/MJS,UJB 251,1050000,1,pcs, Tangkil ,SJ 000716
2024-01-02,ACCU NS70 12V RCA BATT,DIRGAPUTRA EKAPRATAMA,851282,2,pcs, TM 207 ,SJ 000716
2024-01-02,ACCU NS70 12V RCA BATT,DIRGAPUTRA EKAPRATAMA,851282,2,pcs, TM 206 ,SJ 000716
2024-01-02,CLAMP ACCU,73 Motor,30000,2,set, TM 207 ,SJ 000716
2024-01-02,CLAMP ACCU,73 Motor,30000,2,set, TM 206 ,SJ 000716
2024-01-02,Stop Lamp NKR 71 - RH,Cakra Motor,65000,1,pcs, CP 03 ,SJ 000716
2024-01-02,Stop Lamp NKR 71 - LH,73 Motor,50000,1,pcs, CP 03 ,SJ 000716
2024-01-02,SOLASI LISTRIK NATIONAL,BAROKAH,7000,1,pcs, Tangkil ,SJ 000716
2024-01-02,Kabel 0.85 mm,CAKRA MOTOR,3000,28,mtr, Tangkil ,SJ 000716
2024-01-02,OIL PERTAMINA SAE 140,RORED HDA 140,36500,34,Ltr,Kediri Readymix,SJ 000712
2024-01-02,Oil Filter BEIBEN (DONALDSON),P553771 / J8610962,93500,1,Pcs,Kediri Readymix,SJ 000712
2024-01-02,Filter Solar Donaldson / UD SMPRN,J8621614 ,214500,1,Pcs,Kediri Readymix,SJ 000712
2024-01-02,Filter Donaldson BEIBEN/UD SEMPURNA,J8621420,337500,1,pcs,Kediri Readymix,SJ 000712
2024-01-02,OIL FILTER SAKURA EO-18230,SEMPURNA,234500,5, pcs , Mojoagung ,SJ 000713
2024-01-03,"Gerinda Selep  NR 4""",Prima Sekar,11000,1,pcs, Crusher 2 Mamuju ,
2024-01-03,Tabung O2,*,75000,2,tbg, Crusher 2 Mamuju ,
2024-01-03,KAWAT LAS RB 3.2 ( 5KG ),BRILLIANT,160000,1,pack, Crusher 2 Mamuju ,
2024-01-03,Ban Dalam 700/750-16 BR-9,Berkah Sigma Jaya,125000,1,pcs, N 8310 UH ,
2024-01-03,"Tang Kombinasi Tekiro 7""",Cakra Motor,65000,1,pcs, Mekanik ,
2024-01-03,OIL PERTAMINA SAE 140,RORED HDA 140,36500,1.5,Ltr, N 9849 UH ,
2024-01-03,Paku Payung,Barokah,26000,0.5,kg, Crusher ,
2024-01-03,Paku Cor,Barokah,500,14,pcs, Crusher ,
2024-01-03,BAUT RODA NKR71 RR-RH MITSUDA,73 MOTOR,57500,1,pcs, N 9566 UG ,REQ 001280
2024-01-03,Oil Engine MEDITRAN SX,15W-40,29200,1.5,ltr, N 9429 UG ,REQ 001281
2024-01-03,BAUT RODA NKR71 RR-RH MITSUDA,73 MOTOR,57500,1,pcs, N 9429 UG ,REQ 001281
2024-01-03,BAUT RODA NKR71 RR-LH MITSUDA,73 MOTOR,57500,1,pcs, N 9429 UG ,REQ 001281
2024-01-03,Oil Engine MEDITRAN SX,15W-40,29200,1.5,ltr, N 8761 UG ,
2024-01-03,MINYAK REM PRESTONE,CV. ARNEX,75000,0.35,ltr, N 8271 UE ,
2024-01-03,Meteran Fiber YSK 50 mtr ,Kas ,55000,1,Pcs , P. Eko ,
2024-01-03,Ban Dalam 700/750-16 BR-9,Berkah Sigma Jaya,125000,2,pcs,N 9613 UH,SJ 000717
2024-01-03,Marshet R16 Swallow,Berkah Sigma Jaya,50000,2,pcs,N 9613 UH,SJ 000717
2024-01-03,WIREMESH LEMBAR SNI M8 FULL,SINARMAS BAJA P,649500,12,lbr, Puntir PAVING ,SJ 000717
2024-01-03,BETONESER SNI 8 X 12,SINARMAS BAJA P,44500,10,pcs, Puntir PAVING ,SJ 000717
2024-01-03,Ban Luar 750-16 BS/MJS Vulkanisir Dingin,EBE1023/DH 24154-23,1050000,1,pcs,N 9613 UH (Nomakin),SJ 000717
2024-01-03,Ban Luar 750-16 BS/MJS Vulkanisir Dingin,DJ3222/DK 5565-25,1050000,1,pcs,N 9613 UH (Nomakin),SJ 000717
2024-01-03,Ban Luar ORI 1100-20 BS/BSN,UJB 902,4200000,1,pcs,N 8198 UH (Fadilah),SJ 000717
2024-01-03,Ban Luar ORI 1100-20 BS/BSN,UJB 903,4200000,1,pcs,N 8198 UH (Fadilah),SJ 000717
2024-01-03,Ban Luar ORI 1100-20 BS/BSN,UJB 929,4200000,1,pcs,DT 9577 UF (IHUL),SJ 000717
2024-01-03,Grease Chasis COBRA,CV ARNEX,740000,2,pail, Puntir PAVING ,SJ 000718
2024-01-03,Dongkrak 50T,73 Motor,835000,1,pcs,L 8275 UI Rohman,SJ 000718
2024-01-03,Gulung Ulang Motor 3N 7.5hp 2900rpm,ARY Dinamo,600000,1,pcs, Puntir Sumur Bor ,SJ 000718
2024-01-04,BAUT RODA NKR71 RR-RH MITSUDA,73 MOTOR,57500,3,pcs, N 9426 UG ,SJ 001282
2024-01-04,SEAL REM NKR71 40493,73 MOTOR,10000,4,pcs, N 9426 UG ,SJ 001282
2024-01-04,SEAL DEBU ,73 Motor,4000,4,pcs, N 9426 UG ,SJ 001282
2024-01-04,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.3,Ltr, N 9426 UG ,SJ 001282
2024-01-04,"Gerinda Potong WD 4""",Prima Sekar,50000,1,pack, Crusher 2 Mamuju ,
2024-01-04,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.35,Ltr, N 8271 UE ,
2024-01-04,CLAMP ACCU,73 MOTOR,30000,1,set, N 8271 UE ,
2024-01-04,Kabel NYAF 35/Accu,Sehat Kabel,91000,0.5,mtr, N 8271 UE ,
2024-01-04,Skun ACCU,73 Motor,7500,2,pcs, N 8271 UE ,
2024-01-04,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,1,Ltr, N 8105 UB ,
2024-01-04,Oil Engine MEDITRAN SX,15W-40,29200,1.5,Ltr, N 8105 UB ,
2024-01-04,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,2,Ltr, WA 01 ,
2024-01-04,Oil Engine MEDITRAN SX,15W-40,29200,2,Ltr, WA 01 ,
2024-01-04,Oil Engine MEDITRAN SX,15W-40,29200,3,Ltr, N 8417 UE ,
2024-01-04,Filter Donaldson BEIBEN/UD SEMPURNA,J8621420,337500,1,pcs,TM 227 Puntir,SJ 000720
2024-01-05,Oil Hydraulic TuraliK 69,CAHAYA GUNUNG JATI,26800,20,Ltr, Forklift Kuning ,
2024-01-05,Tabung O2,*,75000,1,tbg, Crusher 2 Mamuju ,
2024-01-05,KAWAT LAS RB 3.2 ( 5KG ),BRILLIANT,160000,1,pack, Crusher 2 Mamuju ,
2024-01-05,Rubber Eng. Foot LH I8-97122 895-1,Astra Isuzu,780000,1,pcs, N 8430 BF ,REQ 001283
2024-01-05,Rubber Eng. Foot RH I8-97122 893-1,Astra Isuzu,780000,1,pcs, N 8430 BF ,REQ 001283
2024-01-05,Air Filter NKR / ASTRA,I7-55500 201 -A,230000,1,pcs, N 8430 BF ,REQ 001283
2024-01-05,Fuel Filter HINO 23401/PAK MUQ,RM Surabaya,39000,1,pcs, N 8430 BF ,REQ 001283
2024-01-05,Fuel Filter NKR & NMR / ASTRA,I8 98037481-A,90675,1,pcs, N 8430 BF ,REQ 001283
2024-01-05,Servis Tierod,Bengkel Tristar,310000,1,set, N 8430 BF ,REQ 001283
2024-01-05,Cat TC Admiral Blue 3461,Siwa Jaya,88000,2,kg, N 8430 BF ,REQ 001283
2024-01-05,Cat TC Admiral White 001,Siwa Jaya,88000,1,kg, N 8430 BF ,REQ 001283
2024-01-05,Thinner Super,SIWA JAYA,17000,5,ltr, N 8430 BF ,REQ 001283
2024-01-05,Tabung Oli Power Steering NKR71,73 Motor,300000,1,pcs, N 8430 BF ,REQ 001285
2024-01-05,Clamp Selang 3/4'',Barokah,1500,10,pcs, N 8430 BF ,REQ 001285
2024-01-05,Clamp Selang 1'',Barokah,3000,10,pcs, N 8430 BF ,REQ 001285
2024-01-05,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,1,Ltr, N 8430 BF ,REQ 001285
2024-01-05,Bearing UCP 208 KG,Dari Pak MUQ,70000,2, pcs , Crusher ,
2024-01-05,Fuel Filter NKR & NMR / ASTRA,16-97172549-0,37000,3,pcs, N 9663 UH ,REQ 001284
2024-01-05,SEAL REM NKR71 40493,73 MOTOR,10000,4,pcs, N 9663 UH ,REQ 001284
2024-01-05,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.3,Ltr, N 9663 UH ,REQ 001284
2024-01-05,"Wiper Blade 18"" (450mm)",73 Motor,40000,2,pcs, N 9663 UH ,REQ 001284
2024-01-05,"As Drat 3/4""",Putra Cakra,54000,1,pcs, N 9663 UH ,REQ 001284
2024-01-05,"Mur 3/4""",Putra Cakra,5000,4,pcs, N 9663 UH ,REQ 001284
2024-01-05,Bearing Roda Belakang Dalam NMR/JUB,30213 JR / KOYO,162500,1,Pcs, N 9616 UH ,REQ 001286
2024-01-05,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.6,Ltr, N 9616 UH ,REQ 001286
2024-01-05,Seal Rem 40493 R,73 Motor,10000,8,pcs, N 9616 UH ,REQ 001286
2024-01-05,SEAL REM NKR71 40493,73 MOTOR,10000,8,pcs, N 9492 UH ,REQ 001287
2024-01-05,Oil Engine MEDITRAN SX,15W-40,29200,4,ltr, N 9492 UH ,REQ 001287
2024-01-05,SEAL DEBU ,73 Motor,4000,8,pcs, N 9492 UH ,REQ 001287
2024-01-05,LEM AUTOSEALER,MAKMUR MOTOR,12500,1,pcs, N 9489 UH ,REQ 001288
2024-01-05,OIL PERTAMINA SAE 140,RORED HDA 140,36500,6,Ltr, N 9489 UH ,REQ 001288
2024-01-05,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.6,Ltr, N 9489 UH ,REQ 001288
2024-01-05,Baut Stud nap/ASTRA,8-97359803-0,28000,8,Pcs, N 9489 UH ,REQ 001288
2024-01-05,Mur Nap/ASTRA,17-05110 010-A,10000,8,Pcs, N 9489 UH ,REQ 001288
2024-01-05,Washer Nap/ASTRA,8-97360004-0,29000,8,Pcs, N 9489 UH ,REQ 001288
2024-01-05,AS RODA NMR71,73 MOTOR,790000,1,pcs, N 9489 UH ,REQ 001288
2024-01-05,Baut 5/8x1 1/2 (1 dus),B. 19,2735,40, pcs , Crusher 2 Mamuju ,
2024-01-05,Baut 5/8x2 1/2 (2 dus),B. 19,3330,60,pcs, Crusher 2 Mamuju ,
2024-01-05,Ring Plat 5/8,B. 19,750,120,pcs, Crusher 2 Mamuju ,
2024-01-05,Ring Pir 5/8,B. 19,500,100, pcs , Crusher 2 Mamuju ,
2024-01-05,FILTER SOLAR DUTRO SAKURA F 1008,73 MOTOR,20000,1,pcs, Tangkil Cp 08 ,SJ 000711
2024-01-05,CLAMP ACCU,73 MOTOR,30000,2,set, Tangkil Cp 08 ,SJ 000711
2024-01-05,Tabung Gas O2,*,75000,2,tbg, Tangkil ,SJ 000711
2024-01-05,Ban Luar 175 R13 LT,Bianto,700000,1,pcs, Grandmax Hitam Tangkil ,SJ 000711
2024-01-05,BELERANG HALUS/SULFUR POWDER,JAMU MEKAR SARI,20000,25,kg, Tangkil ,SJ 000711
2024-01-05,Kaca Pintu Dutro RH,SBM,450000,1,pcs, TM 207 Tangkil ,SJ 000711
2024-01-05,LIS KACA PINTU NKR RH OUT,SBM,400000,2,pcs, TM 207 Tangkil ,SJ 000711
2024-01-05,Stop Lamp ELF,SBM,100000,1,set, TM 207 Tangkil ,SJ 000719
2024-01-05,Sticker UJB Besar,,99000,4,pcs, Tangkil ,SJ 000711
2024-01-05,"Wiper Blade 18"" (450mm)",73 Motor,40000,2,pcs, TM 207 Tangkil ,SJ 000711
2024-01-05,BAN DALAM EVERSAVE 900-20,SBM,240000,2,pcs, Tangkil ,SJ 000719
2024-01-05,Marshet R20 GT,SBM,100000,2,pcs, Tangkil ,SJ 000719
2024-01-05,Solasi Listrik Besar,73 Motor,8500,2,pcs, Tangkil ,SJ 000719
2024-01-05,Kabel NYAF 35/Accu,Sehat Kabel,91000,1,mtr, Tangkil ,SJ 000719
2024-01-05,Skun ACCU,73 Motor,7500,4,pcs, Tangkil ,SJ 000719
2024-01-05,Switch Rem FE,Cakra Motor,30000,1,pcs, Tangkil ,SJ 000719
2024-01-05,Sticker Lambung CP ,,30000,8,pcs, Tangkil ,SJ 000719
2024-01-05,BAN DALAM EVERSAVE 900-20,SBM,240000,2,pcs,Puntir Readymix,SJ 000721
2024-01-05,Marshet R20 GT,SBM,100000,2,pcs,Puntir Readymix,SJ 000721
2024-01-05,Repair Joint set Loader,Triyenny Jaya,175000,1,set, WA 150 Puntir ,SJ 000722
2024-01-06,Tabung O2,*,75000,1,tbg, Crusher 2 Mamuju ,
2024-01-06,"Mata Gerinda Potong 4""",,2500,2,Pcs, Crusher 2 Mamuju ,
2024-01-06,Solasi Listrik Besar,73 Motor,8500,1,pcs, Crusher 2 Mamuju ,
2024-01-06,KAWAT LAS RB 2.6,CAKRA MOTOR,900,98,pcs, Crusher 2 Mamuju ,
2024-01-06,Kawat Las RB 3.2 (5 kg),Brilliant,160000,1,pack, Crusher 2 Mamuju ,
2024-01-06,OIL PERTAMINA SAE 140,RORED HDA 140,36500,0.5,Ltr, N 9210 UF ,REQ 001289
2024-01-06,Baut Stud nap/ASTRA,8-97359803-0,28000,2,Pcs, N 9210 UF ,REQ 001289
2024-01-06,Mur Nap/ASTRA,17-05110 010-A,10000,2,Pcs, N 9210 UF ,REQ 001289
2024-01-06,Washer Nap/ASTRA,8-97360004-0,29000,2,Pcs, N 9210 UF ,REQ 001289
2024-01-06,Oil Engine MEDITRAN SX,15W-40,29200,9, ltr , N 9490 UH ,REQ 001290
2024-01-06,Oil Filter NKR/NMR I6-97247 514-0,Astra Isuzu,97000,1,pcs, N 9490 UH ,REQ 001290
2024-01-06,Oil Hydraulic TuraliK 69,CAHAYA GUNUNG JATI,26800,2,Ltr, N 9490 UH ,REQ 001290
2024-01-06,Ban Luar 750-16 Y866 BS/BSN,T8901/HNJ4323,2175000,1,set, N 9210 UF ,REQ 000501
2024-01-06,Ban Luar 750-16 Y866 BS/BSN,T1201/HNJ4323,2175000,1,set, N 9210 UF ,REQ 000501
2024-01-06,Ban Luar 750-16 JOYALL,930 524 512,2100000,1,set, N 9614 UH ,REQ 001350
2024-01-06,Ban Luar 750-16 JOYALL,930 685 742,2100000,1,set, N 9614 UH ,REQ 001350
2024-01-06,Oil Engine MEDITRAN SX,15W-40,29200,2, ltr , Wa 01 ,
2024-01-06,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,2,Ltr, Wa 01 ,
2024-01-06,Oil Engine MEDITRAN SX,15W-40,29200,3,Ltr, N 8515 UH ,
2024-01-06,RELAY 24V HELLA,CAKRA MOTOR,35000,1,pcs, N 8105 UB ,
2024-01-06,KLAKSON 24V DENSO,73 MOTOR,155000,0.5,set, N 8303 UH ,
2024-01-06,Velg Baru L6-12mm,P/N,910000,1, pcs , N 8271 UF ,
2024-01-06,Kain Warna ,Toko 27,12500,8,kg, Mekanik ,
2024-01-06,Ban Luar 750-16 BS/BSN Depan,DT 5565-14,1700000,1,pcs, N 9616 UH ,Req 000502
2024-01-06,Ban Dalam 700/750-16 BR-9,Berkah Sigma Jaya,125000,1,pcs, N 9616 UH ,Req 000502
2024-01-06,Marshet R16 Swallow,Berkah Sigma Jaya,50000,1,pcs, N 9616 UH ,Req 000502
2024-01-06,Tambal Ban ,Kas 3/1,30000,1,Pcs , Granmax Pvg  ,
2024-01-06,Verf Carbon Black N330,Kas 29/12,760000,2,Sak , Paving  ,
2024-01-06,Verf Iron Oxide Red ,Kas 29/12,750000,2,Sak , Paving  ,
2024-01-06,Vulkanisir Jadi Dingin Ban 1000-20,UJB 939,1650000,1,pcs, Tangkil ,SJ 000723
2024-01-06,Vulkanisir Jadi Dingin Ban 1000-20,UJB 940,1650000,1,pcs, Tangkil ,SJ 000723
2024-01-06,Vulkanisir Jadi Dingin Ban 1000-20,UJB 941,1650000,1,pcs, Tangkil ,SJ 000723
2024-01-06,Vulkanisir Jadi Dingin Ban 1000-20,UJB 942,1650000,1,pcs, Tangkil ,SJ 000723
2024-01-06,"Gerinda Selep  NR 4""",Prima Sekar,11000,2,pcs, Tangkil ,SJ 000723
2024-01-06,Oil Engine MEDITRAN SX 15W-40,CAHAYA GUNUNG JATI,6100000,1,drum, Tangkil ,SJ 000723
2024-01-06,WD 40 (333 ML),Asian Bearindo Jaya,68265,2,klg, Tangkil ,SJ 000723
2024-01-06,"Gerinda Potong 4""",*,2625,2,pcs, Tangkil ,SJ 000723
2024-01-06,SELANG BONIT 10mmx1.5mm,Anugerah Jaya Motor,35000,10,mtr, Tangkil ,SJ 000723
2024-01-06,SELANG BONIT 6mm,Anugerah Jaya Motor,20000,10,mtr, Tangkil ,SJ 000723
2024-01-06,Slack Adjuster Blkg RH Nissan,SUMBER BERKAT DIESEL,1200000,1,pcs, TM Fuso L 9160 UA ,SJ 000723
2024-01-08,Oil Engine MEDITRAN SX,15W-40,29200,1,ltr, N 8271 UE ,
2024-01-08,Obat Resin,Siwa Jaya,10000,1,ons, Pompa Air Babat ,
2024-01-08,Oil Engine MEDITRAN SX,15W-40,29200,2.5,ltr, N 9058 UF ,
2024-01-08,Ban Dalam 700/750-16 BR-9,Berkah Sigma Jaya,125000,1,pcs, N 9058 UF ,
2024-01-08,OIL PERTAMINA SAE 140,RORED HDA 140,36500,3,ltr, Paving 3 ,
2024-01-08,Cat TC Admiral Blue 3461,Siwa Jaya,88000,1,kg, N 9446 UG ,
2024-01-08,Baut Nap FE Halus,73 Motor,12500,4,pcs, N 9446 UG ,
2024-01-08,Grease Bearing SHELL - Gadus S2V150C 3,Panca Putra Mitra Tama,1500000,1,pail, Crusher ,
2024-01-08,"Gerinda Selep Nippon Resibon 4""",Prima Sekar,16000,2,pcs, Crusher 2 Mamuju ,
2024-01-08,Tabung O2,*,75000,1,tbg, Crusher 2 Mamuju ,
2024-01-08,"Gerinda Potong WD 4""",Prima Sekar,50000,1,pack, Conveyor Crusher 2 Mamuju ,
